rdk5,rdk6,rdk7,mordred,avalon,ph4,gnn,Activity
0.8176268310913979,0.97468024,0.9810673553498004,0.8555623710361824,0.8642779776178937,0.9926803649530436,0.9819288849830627,1
0.8508662354491728,0.98008007,0.9924541866714628,0.7741657969532861,0.7202509912261035,0.9840718675413885,0.9231053590774536,1
0.6660983667454569,0.9333367,0.9407210513325955,0.781631586036705,0.6134462869995093,0.9925013607767635,0.6780191659927368,1
0.9780188414545264,0.99569064,0.9997405349699892,0.9895142357148747,0.9740056545853275,0.9999999999999951,1.0,1
0.9782156724944923,0.99569064,0.9995395919784176,0.9890883584799822,0.974140798578394,0.9999999999999951,0.9999942779541016,1
0.9377274799979751,0.9906123,0.9950974832807267,0.9340716274840493,0.9239644255220696,0.9999040346375409,0.9910004138946533,1
0.9387060230655502,0.9916922,0.9964013429832929,0.9204240299139176,0.9380107485542326,0.9999040346375409,0.9953141212463379,1
0.8727734984258538,0.97658986,0.9925581604041398,0.977714640402325,0.9120450855708307,0.9999999999826634,0.9999445676803589,1
0.6869844960815351,0.91465664,0.9050948695119135,0.8526050706623255,0.7148297881475604,0.9576358916445441,0.9158831834793091,1
0.8739697556121119,0.9787335,0.9931518030943965,0.9742735468964491,0.9467103244109089,0.999829586357319,0.9974013566970825,1
0.8818270007506839,0.981091,0.9875899728955048,0.8733327414857296,0.8441403737127976,0.9967980051021756,0.9765868782997131,1
0.9866924468895444,0.9982488,0.9998832453454115,0.9830598350941507,0.9848253030775267,0.999999999875117,0.9999530911445618,1
0.9866924468895444,0.9982488,0.9998832453454115,0.9777575482522551,0.9867734803540994,0.9999999997260491,0.9999796152114868,1
0.9873226170795225,0.9975573,0.999915138259842,0.985022832695433,0.9867837445964089,0.9999999999557077,0.9999719858169556,1
0.5950179996824132,0.92915195,0.9573974922849668,0.8829385808566517,0.7465828059728271,0.9665321595899253,0.9792685508728027,1
0.9547206451355319,0.99549675,0.9975080458126991,0.8990136645981939,0.9740271573347904,0.9998460610977623,0.994723379611969,1
0.9369016553650897,0.9900566,0.996180743906386,0.9146423184000007,0.9548011027185029,0.9986691593768698,0.9648913145065308,1
0.9157350493049954,0.98432815,0.9963031858192775,0.9135274376431654,0.9539885732745917,0.9999965548578008,0.9975844025611877,1
0.986689658007114,0.9982488,0.9998877811864333,0.9807973818701223,0.9851266532289189,0.9999999999605156,0.9999940991401672,1
0.7094645464233764,0.92043144,0.9500654796550453,0.828336740439844,0.7492615122757106,0.9876611591219183,0.9661309719085693,1
0.013335122798657085,0.0016635021,0.00014947921937545167,0.014651226915073453,0.02804307897531206,3.594345333771622e-05,0.0015815924853086472,0
0.007986516453941104,0.0014940902,0.0024628767598323244,0.020980093682591093,0.008469810238345752,7.996264215737013e-09,0.021897198632359505,0
0.009085507595370235,0.0012788463,0.002518678159192121,0.021264243392444836,0.009645853538401862,7.996264215737013e-09,0.007419683039188385,0
0.01777856554569137,0.0021603054,0.002539178627882483,0.01279198700010572,0.022512813157227567,5.95920966242689e-07,0.0043664900586009026,0
0.0060340183481558535,0.00035719053,0.011760677756521652,0.011514461680553052,0.008070005481125653,9.3184715838382e-08,0.007449128199368715,0
0.033235081480703026,0.006362145,0.011039248229887203,0.031603280574007866,0.06588419086181964,0.0047532982992249,0.00761841656640172,0
0.011001043128343211,0.0051887995,0.00012846400622148457,0.01873814566086068,0.025794098003016165,0.0006065508248191973,0.008178165182471275,0
0.013302247044222093,0.0013754213,0.0026535501614909237,0.028914626714046036,0.008280387194888852,0.001576003859928718,0.0075813946314156055,0
0.013245017509339641,0.0013754213,0.003049503437907242,0.020121780721464682,0.00811196136201936,0.0005519091601756997,0.0012329730670899153,0
0.030079733021407814,0.0069035143,0.004709330374102802,0.10138641069546124,0.09082788715042052,0.012010598482448955,0.023256981745362282,0
0.012039925086975475,0.0031135147,0.001066299071437552,0.015044282985179434,0.024431443036868793,1.380919592025467e-05,0.0012320023961365223,0
0.04483871720991705,0.0033097318,0.001849414243113393,0.008068442369984588,0.016122480332374317,0.0010035717989419508,2.2599204385187477e-05,0
0.02682303414682525,0.0008995082,0.006042108658085305,0.034786942119315004,0.0476789164213439,4.7017280679728975e-06,0.003402411937713623,0
0.05540701720627139,0.020715745,0.0012572172724041794,0.05390840920374224,0.05752626866624569,1.0181099107478994e-06,0.02034762129187584,0
0.07681176424005795,0.03566718,0.00018992892951780654,0.10554574403198766,0.11647316965740812,1.0001502289305327e-06,0.0008297775057144463,0
0.011756301243704597,0.0006438046,0.00012067239470130152,0.01995315657185718,0.027043269745364907,5.593371944851363e-07,5.2857911214232445e-05,0
0.017065417816834325,0.0003066138,0.0014442600650958904,0.01310224782534887,0.02671268327761295,1.7054990245291964e-05,0.0005769427516497672,0
0.029749415735538347,0.017489249,0.001424879810448602,0.033269690424068736,0.027255474084400634,1.8265139010932354e-06,0.0022682263515889645,0
0.09242910116535934,0.034476556,0.0007865676452664536,0.021107628179139876,0.10449943367554825,0.0009638877132537777,0.0019993821624666452,0
0.016208599251880073,0.001223524,0.00011066482279649151,0.006160589516209842,0.007182932444473785,0.0010242093501782869,5.278825847199187e-05,0
0.030723552638980186,0.0009831365,0.000366434910783282,0.01885734206805862,0.0219582305710143,0.03224796145735508,0.00015152842388488352,0
0.01787023152158955,0.0004982563,0.001169264537915562,0.0066812472713845775,0.010939217114654676,2.5053660803893106e-05,0.0051173437386751175,0
0.017327077440702294,0.0022189696,0.0002574829339512187,0.006107831614731571,0.004309481590490423,7.227764678724788e-06,0.003014013869687915,0
0.013306504228042837,0.0026410425,0.0002025707516899446,0.01134256108801838,0.007099590510224291,0.0003081146759458694,0.00019849601085297763,0
0.020018431716929647,0.0015280328,0.000476544997629194,0.011410639146851614,0.02381606923064819,0.0017941228471511897,0.005739562679082155,0
0.011173092379646853,0.0020015656,0.0057123262362814365,0.005047049727182845,0.00615858746106759,4.2100919757630444e-08,0.007258752826601267,0
0.025419636663140312,0.012995182,0.0025355330536440553,0.01346852015415475,0.012867923857807185,0.00015264287004617164,0.005082293879240751,0
0.01740953990839995,0.005213677,0.0026688971458568174,0.009526335408235468,0.008195234993871873,2.684226359197099e-07,0.010046200826764107,0
0.009556684213404588,0.0007142894,0.0006617765739240068,0.011606944089798664,0.007066188332106026,7.896372031580227e-07,0.022691791877150536,0
0.027259441198556767,0.001530584,0.00027608477402508535,0.07905053501665955,0.02233306021457099,0.0012595689044234445,0.0031481150072067976,0
0.05773504666787555,0.0050940732,0.00786991032031465,0.021544981437099986,0.07467883725071117,0.15779096627865047,0.03928335756063461,0
0.046058807542317046,0.008452122,0.002681697633988842,0.014396959753108526,0.024345919330253245,0.0028363864428384627,0.00300616049207747,0
0.042991776439335654,0.014270827,0.0045051565372567545,0.009392632452772038,0.04336503569004193,0.004388481827468624,0.0053371223621070385,0
0.02912616440780673,0.0006994158,0.00409353623063692,0.013016524879512792,0.03731584558157048,0.004363012197383335,0.006959099788218737,0
0.04301698633686359,0.0011415994,0.004481477633418384,0.019109717088154204,0.04912390610732412,0.001195688464706161,0.012020278722047806,0
0.050648119928429346,0.00298136,0.0018587710515102645,0.013580566965375221,0.03890733869619383,0.007430447728290893,0.04436151683330536,0
0.029366409354730293,0.0017282432,0.0012971001738265298,0.008270593624248515,0.019080709416826633,0.0008434458409975749,0.00789882242679596,0
0.03200387550479501,0.006692077,0.0029575342897432736,0.010576808396758107,0.022170882696787447,0.0017304914991087095,0.008731789886951447,0
0.025443490182898928,0.0017908453,0.005952721775106047,0.012259199185723674,0.039474660158060434,0.005236210560820724,0.01587848737835884,0
0.04632826791565764,0.006967255,0.012472789649785026,0.01348384835389187,0.04127121546930624,0.0012384951281193299,0.006373062264174223,0
0.022069138707277485,0.0012563458,0.0015684177223161948,0.010267771783417994,0.022842867228371616,0.00045159805929127187,0.0026191850192844868,0
0.017593254013430537,0.0030406716,0.008484946735642733,0.01688980076771574,0.030458213247506874,0.00046964295947199777,0.016316985711455345,0
0.04783923151553387,0.0006660904,0.001864799780747792,0.009177362671780112,0.01842786301921039,0.0006427046333884807,0.01833660900592804,0
0.048097634433450775,0.005326579,0.0036422127097597533,0.01872989830371789,0.06666181280124306,0.005287058489622957,0.01858922466635704,0
0.029438222182082755,0.0007440729,0.0012935245880844382,0.019878636538326187,0.024176243104643776,0.0035169475057015265,0.015041980892419815,0
0.02910658034653377,0.001112301,0.0022882783057524333,0.011830678969440699,0.03974411057361316,0.008741535922096096,0.037257518619298935,0
0.02912224877538369,0.0018624789,0.0029422036647698082,0.011335317968138789,0.04094072589806908,0.001195688464706161,0.021408425644040108,0
0.028652123419995006,0.0018869335,0.0033309678282703228,0.010464122513448408,0.04021217118042568,0.0033266765072046283,0.04141376540064812,0
0.0344528182466682,0.0018679928,0.006977628624258019,0.007547839463809225,0.013021234242012266,9.030259215015914e-05,0.0005772055010311306,0
0.022083499857094135,0.0036350265,5.880281180594923e-05,0.012448764721819203,0.01705738430061149,0.0006482735114363351,0.006226574070751667,0
0.010595885595367607,0.00038239342,0.0013305176518564963,0.00734174620100178,0.006724500564590276,2.0200820953597996e-06,0.0029035848565399647,0
0.006937767782226512,0.00017155142,0.0003116201570799421,0.012043514998433789,0.008009415114581031,3.0746664711697352e-06,0.00019858476298395544,0
0.007825591594243005,0.00024663087,0.00047281867071765905,0.009450828268464181,0.006819865084904612,1.143741912393497e-06,0.0010290000354871154,0
0.006337213993878978,0.00016739158,6.759667511243588e-05,0.007820534198104856,0.00701004723651715,3.16435627529062e-06,0.005292021669447422,0
0.048203718714114975,0.009832014,0.00022809501078195678,0.021029788548330302,0.036579673978252986,0.0018360854974979416,0.0005679167225025594,0
0.04691688342644205,0.006831463,7.141390205644172e-05,0.014693243219857974,0.016086242591340224,0.00041828541933379605,0.0049560642801225185,0
0.01754125200761356,0.0041366643,0.0001275127148407098,0.008431125254043981,0.008575228692748798,3.378411808760859e-07,0.00015773937047924846,0
0.025992187120091662,0.0017048782,6.22090235418715e-05,0.03394651999893741,0.040294985064576225,0.00011977997461000298,0.0010189517633989453,0
0.006021418266721016,0.002673048,0.0001373423533774768,0.006633880934711162,0.007120539874847877,3.507420412092496e-08,0.0004260193381924182,0
0.0062408008234605015,0.002673048,0.0006301299180199768,0.008456378391476133,0.007300315159338065,1.0997637560568008e-08,0.0023044340778142214,0
0.08667860264637071,0.004747792,0.0028638483542191367,0.016772250207372667,0.04429076067379266,0.0016504330745104362,0.0006523795309476554,0
0.09743979767484488,0.030291604,0.00033106807934820163,0.035689582168258155,0.09328286944396103,0.0030973717980091182,0.0026242060121148825,0
0.01699273233775996,0.0036239282,0.004298678792660791,0.01691831774325273,0.018034432270521362,4.342540244046679e-05,0.0011903028935194016,0
0.015861658741550214,0.0019958967,0.0254108043552162,0.018062741090137467,0.017974802917709014,2.4404891300656045e-05,0.009498247876763344,0
0.016218183932262344,0.0039786026,8.74695153412665e-05,0.021245798082025546,0.018034432270521362,4.309047074874844e-05,0.006605259142816067,0
0.027317906615915235,0.0019080889,0.00018979041859634334,0.0137871728729254,0.01683488342880555,0.0034764920315923644,0.0011118268594145775,0
0.016159229566500795,0.0031859556,0.0001910818722033046,0.01462404856088263,0.0184842324211018,0.0007034367069212662,0.0008092259522527456,0
0.013298627233354721,0.00365015,8.597617619045242e-05,0.016403669027181062,0.018606677177651146,1.8765735094629144e-06,0.002051775809377432,0
0.007531213010736357,0.0010895333,8.500484271022628e-05,0.012781205367737655,0.012340877158485366,1.5487652319005808e-05,0.0025446033105254173,0
0.008651773169279446,0.0008848837,0.0013904643924393606,0.009204405412846001,0.012134344944462286,7.4393509553466655e-06,0.017694612964987755,0
0.008603063410627332,0.00071622524,0.002109288059456883,0.011413886942547587,0.011541815727298331,9.485186576002388e-06,0.0002619486767798662,0
0.007896239175560388,0.00095157913,0.0038597669442878707,0.008003943745273502,0.01081261487818426,9.485186576002388e-06,0.010430851951241493,0
0.008103716238658333,0.00082008715,0.0007654550054473837,0.018591231385474083,0.013001436797692025,1.5487652319005808e-05,0.018310826271772385,0
0.008755225690167573,0.0025652386,0.0013469555897602096,0.0074538846998632976,0.012546296104843107,7.10025024684334e-07,0.012422232888638973,0
0.008579276514986005,0.0007793122,0.00012577919525439776,0.007987860263091092,0.012047148947654213,4.776318642325496e-08,0.00040846678894013166,0
0.010509231568870382,0.0028079879,0.0005119493575280739,0.009868259028960217,0.012475016548670729,1.4673121662816264e-06,0.013181574642658234,0
0.010381260095331102,0.0028079879,0.00022829309430964315,0.007217491349815836,0.011632577860668025,2.2769638832267977e-06,0.002597132697701454,0
0.008780202239746474,0.0010753163,0.00028939090758270007,0.015496601593397673,0.012624564087939797,4.6418311264719725e-06,0.0033051175996661186,0
0.008563218373671095,0.000687157,7.938363075503965e-05,0.00990216264216348,0.012399800236480726,2.546893945594181e-07,0.0015878870617598295,0
0.012248161207680259,0.0011501356,0.04692888865133145,0.01454202066726742,0.009243608916396997,9.099204474426876e-06,0.04002944380044937,0
0.022900738237919955,0.0035718752,0.005054973403793663,0.037957356747191424,0.015201499902902291,0.00014673047786358838,0.005426463671028614,0
0.011305956444797578,0.0011609189,0.007339512904371874,0.04871422760108975,0.0313913061073832,3.0338421237998965e-06,0.010707988403737545,0
0.0195931117774451,0.0012690235,0.0003328431446306862,0.03239876402836161,0.025686058918288804,7.376331170076781e-05,0.006722042802721262,0
0.025180651342629846,0.0026832114,0.0010113723108987377,0.017856389837374514,0.023272381179518783,5.031882304237459e-05,0.00016542414959985763,0
0.009187721084325905,0.0003196153,0.0005586437631857443,0.015800025043632548,0.02633055341362119,0.00035012109356936515,0.0037514863070100546,0
0.03987694252109156,0.007648019,0.003439428305876031,0.014104784641512462,0.02131482277504622,0.00012318083779650033,0.04554212465882301,0
0.02848455166680221,0.0016343147,0.0011393067779289746,0.00965311884307801,0.027996860531706514,0.0039114992348188975,0.017412882298231125,0
0.8710798527042047,0.96976906,0.9854446309007935,0.911450375445627,0.8654256169022536,0.9988895948907722,0.9904729723930359,1
0.8109934466972135,0.97339565,0.9834312192235742,0.7872695342981131,0.6886312005455347,0.9955574675772783,0.9550533294677734,1
0.8369877777629025,0.9725073,0.9829584128323469,0.8503122304633874,0.8139116790375744,0.9810712274180281,0.9753430485725403,1
0.9049415829803193,0.98080945,0.9907872268181198,0.8050409298982822,0.8837758406747387,0.999098863383326,0.9461581110954285,1
0.9462111745842534,0.99612135,0.9963064420175824,0.9487772720307636,0.9135801003450756,0.9999999948915572,0.9945864081382751,1
0.9506506041100881,0.9968803,0.9969179435134987,0.9515278969376826,0.9190182331747594,0.9999999997026354,0.9862414598464966,1
0.9754664235971366,0.9936133,0.9952523506509642,0.9792425839555398,0.9713807184232199,0.9999999999999649,0.9999995827674866,1
0.5589549695727402,0.9026812,0.9700525145721611,0.7618253252220987,0.5739718635800223,0.9964986960500168,0.8067225813865662,1
0.4473891898184948,0.89819455,0.939474755387878,0.8390220875571012,0.4915081039588128,0.7547743287179933,0.9213864803314209,1
0.9737422673125694,0.99420303,0.9991545945522922,0.980753784910893,0.9667828983542575,0.9999999999996363,0.999968945980072,1
0.8455491199564918,0.95540786,0.9527359998055728,0.8855700514261259,0.7890625632888806,0.9999669750424988,0.9922336935997009,1
0.975693307359578,0.9983512,0.9990507753379438,0.9561888196185583,0.9784623568843022,0.9986599537061825,0.9881622195243835,1
0.9718076232800921,0.99754685,0.9982012365698761,0.9323182528958625,0.973880680116022,0.9994708193286587,0.9870150089263916,1
0.9777296035596176,0.9982141,0.9985690558413347,0.9493586245302438,0.9812529193002515,0.9999605441080801,0.998572826385498,1
0.9723384617655499,0.99529773,0.9993881509369396,0.9474952558294885,0.9764876089558099,0.9998992646589555,0.9840559363365173,1
0.9733027142153549,0.99835443,0.9992323987349572,0.9606517962158279,0.9787294882538986,0.9999421749948941,0.9908993244171143,1
0.9737405700184699,0.9968123,0.9991705697844059,0.9398067000243409,0.978757430195281,0.9999767532064305,0.9879682660102844,1
0.968645400170678,0.9971029,0.9982429410266823,0.925202119522727,0.9661378932064993,0.9999895640871322,0.9995830059051514,1
0.9613900152406829,0.994327,0.9956186889002172,0.9066347020296783,0.9540065561628889,0.9997061318552255,0.9913473725318909,1
0.767308036009874,0.8942935,0.9468638663398733,0.8847985193282472,0.7598125276676704,0.9992466702869952,0.9796250462532043,1
0.013439260343419898,0.005306086,0.0010123739806851798,0.01452170050337233,0.009502567407644436,9.124444720540289e-05,0.0007493094308301806,0
0.019414710061186318,0.0037679046,0.0008247491539551113,0.01568636874213295,0.026446720934406927,0.0003323126378913342,0.006195595487952232,0
0.04629323666825814,0.0061444133,0.0007699787767599728,0.015515678786747068,0.08991527553460023,0.001554696199234996,0.0047200461849570274,0
0.012588061122565015,0.00041420158,0.0006774019934216943,0.010605669408803536,0.023835062058591483,4.187815497086043e-06,0.0032668467611074448,0
0.0055958741223797815,0.0004829593,0.00226773985389141,0.006732375727518994,0.003947084720924678,9.14989845318342e-09,0.0017102541169151664,0
0.0047617744338790645,0.00054313225,0.0012691086599163624,0.004977487940264566,0.0035254954174162045,3.3268329858792137e-09,0.0008475325885228813,0
0.004582306704265046,0.0002867193,0.0010061146911452784,0.007210358496097836,0.0037989636503755874,9.14989845318342e-09,0.0004705557366833091,0
0.004458882422913033,0.0002867193,0.0036553113062530907,0.005839051396590064,0.00510692939726186,4.33850367097526e-07,9.979509195545688e-05,0
0.035840464869649265,0.001193238,0.00011871601075213801,0.035555808423375856,0.062464710642808445,3.753896754723398e-06,0.0072761112824082375,0
0.014753543883380878,0.00046202407,0.00012188259190635399,0.013321450811709021,0.009427721010478314,0.00023754348851196588,0.004994248505681753,0
0.003769872024577079,0.0005148312,8.762881195422755e-05,0.009459251942047244,0.0051312216374767745,6.574746982621206e-08,0.001831298926845193,0
0.014179807939618424,0.00049258437,0.0036133048148270434,0.018557854910075604,0.020548013361123378,2.531879855053259e-06,0.0014774983283132315,0
0.007360253395417733,0.0011750517,0.0067299418961553874,0.029446425336414932,0.009596134341816623,0.00020088722777523117,0.015234548598527908,0
0.22414199916799307,0.077789634,0.0009630678069570314,0.053126903832492314,0.14579500290256608,0.013589579362506543,0.010932338424026966,0
0.01765983592398722,0.0049598934,0.0009213787188970393,0.019330223904979633,0.008638560703178146,1.5769937356218399e-06,0.002526217373088002,0
